NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,AÑO DE CORTE,DESCRIPCCIÓN CIIU
"800,153,993",COMUNICACIÓN CELULAR SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",6120,SERVICIOS,14.85,1.41,24.03,13.85,10.17,"2,023",Actividades de telecomunicaciones inalámbricas
"900,480,569",JERONIMO MARTINS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4711,COMERCIO,12.35,-0.66,7.16,7.03,0.13,"2,023","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"800,088,702",EPS SURA,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8430,SERVICIOS,11.41,-0.22,2.18,2.18,0.0,"2,023",Actividades de planes de seguridad social de afiliación obligatoria
"890,900,943",COLOMBIANA DE COMERCIO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4741,COMERCIO,11.15,0.28,5.16,2.83,2.33,"2,023","Comercio al por menor de computadores, equipo periférico, programas de informática y equipo de telecomunicaciones en establecimientos especializados"
"900,818,921",KOPPS COMMERCIAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4632,COMERCIO,10.79,0.94,5.74,4.61,1.13,"2,023",Comercio al por mayor de bebidas y tabaco
"800,251,440",EPS SANITAS SA,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",8430,SERVICIOS,10.62,-0.15,2.69,2.75,-0.07,"2,023",Actividades de planes de seguridad social de afiliación obligatoria
"900,531,210",CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4930,SERVICIOS,9.94,4.71,19.59,2.98,16.61,"2,023",Transporte público automotor
"860,002,554",PRIMAX COLOMBIA SA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4661,COMERCIO,9.05,0.09,2.04,1.49,0.55,"2,023","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"860,005,224",BAVARIA & CIA SCA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",1103,MANUFACTURA,8.01,2.09,12.01,9.29,2.72,"2,023","Producción de malta, elaboración de cervezas y otras bebidas malteadas"
"890,107,487",SUPERTIENDAS Y DROGUERIAS OLIMPICA SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4711,COMERCIO,7.88,0.05,5.55,3.47,2.09,"2,023","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"860,069,804",CARBONES DEL CERREJON LIMITED,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0510,MINERO,7.47,0.26,9.23,4.28,4.95,"2,023",Extracción de hulla (carbón de piedra)
"800,130,907",SALUD TOTAL SA EPS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",8430,SERVICIOS,7.28,0.1,3.21,2.85,0.36,"2,023",Actividades de planes de seguridad social de afiliación obligatoria
"830,122,566",COLOMBIA TELECOMUNICACIONES SA ESP - TELEFONICA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",6110,SERVICIOS,7.12,-0.68,13.44,9.45,3.99,"2,023",Actividades de telecomunicaciones alámbricas
"900,585,067",CI TRAFIGURA PETROLEUM COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4661,COMERCIO,6.33,0.0,0.61,0.59,0.03,"2,023","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"800,251,163",OLEODUCTO CENTRAL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4930,SERVICIOS,6.14,2.97,7.01,3.09,3.93,"2,023",Transporte público automotor
"901,380,930",AIR-E SAS ESP,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,3514,SERVICIOS,6.11,0.12,4.43,2.21,2.22,"2,023",Comercialización de energía eléctrica
"901,380,949",CARIBEMAR DE LA COSTA SAS ESP,SUPERSERVICIOS,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,3514,SERVICIOS,5.96,0.26,6.23,2.49,3.75,"2,023",Comercialización de energía eléctrica
"800,242,106",SODIMAC COLOMBIA SA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4774,COMERCIO,5.77,0.31,4.03,2.36,1.66,"2,023",Comercio al por menor de artículos médicos y ortopédicos en establecimientos especializados
"860,005,223",CHEVRON PETROLEUM COMPANY,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4661,COMERCIO,5.72,0.01,1.52,1.44,0.08,"2,023","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"811,000,740",ISAGEN SA ESP,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3511,SERVICIOS,5.53,1.04,23.58,18.15,5.43,"2,023",Generación de energía eléctrica
"800,249,860",CELSIA COLOMBIA SA ESP ANTES EMPRESA DE ENERGIA DEL PACIFICO SA ESP- EPSA,SUPERFINANCIERA,Costa Pacífica,VALLE DEL CAUCA,YUMBO-VALLE DEL CAUCA,3513,SERVICIOS,5.48,0.44,12.27,7.55,4.72,"2,023",Distribución de energía eléctrica
"900,331,322",VERANO ENERGY (SWITZERLAND) AG SUCURSAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0610,MINERO,5.41,0.48,11.41,7.38,4.03,"2,023",Extracción de petróleo crudo
"860,066,942",COMPENSAR,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",7010,SERVICIOS,5.23,-0.03,2.2,1.73,0.46,"2,023",Actividades de administración empresarial
"800,149,695",DROGUERIAS Y FARMACIAS CRUZ VERDE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4773,COMERCIO,5.15,-0.05,3.46,2.82,0.64,"2,023","Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados"
"890,912,462",TAMPA CARGO SAS,SUPERTRANSPORTE,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,5111,SERVICIOS,4.9,-0.25,2.38,1.74,0.65,"2,023",Transporte aéreo nacional de pasajeros
"890,903,858",INDUSTRIA NACIONAL DE GASEOSAS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",1104,MANUFACTURA,4.88,-0.04,2.85,2.06,0.79,"2,023","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"900,226,715",COOSALUD,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8430,SERVICIOS,4.84,-0.03,1.07,0.84,0.22,"2,023",Actividades de planes de seguridad social de afiliación obligatoria
"830,003,564",FAMISANAR LTDA CAFAM - COLSUBSIDIO EPS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",8430,SERVICIOS,4.81,-0.46,0.97,2.51,-1.53,"2,023",Actividades de planes de seguridad social de afiliación obligatoria
"830,126,302",FRONTERA ENERGY COLOMBIA CORP SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0610,MINERO,4.61,0.58,7.35,1.96,5.39,"2,023",Extracción de petróleo crudo
"890,704,196",AEROVIAS DE INTEGRACION REGIONAL SA,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",5111,SERVICIOS,4.49,-0.03,1.07,1.05,0.02,"2,023",Transporte aéreo nacional de pasajeros
"900,155,107",CENCOSUD COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4711,COMERCIO,4.43,-0.0,5.66,1.69,3.98,"2,023","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"900,780,510",AUTOMOTORES TOYOTA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4511,COMERCIO,4.16,0.21,0.81,0.55,0.26,"2,023",Comercio de vehículos automotores nuevos
"816,001,182",AUDIFARMA SA,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,4645,COMERCIO,4.06,0.02,3.21,3.03,0.17,"2,023","Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
"806,008,394",MUTUAL SER,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8430,SERVICIOS,3.88,-0.1,0.58,0.47,0.11,"2,023",Actividades de planes de seguridad social de afiliación obligatoria
"800,007,813",VANTI SA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",3520,SERVICIOS,3.83,0.44,1.91,1.23,0.68,"2,023",Producción de gas; distribución de combustibles gaseosos por tuberías
"800,245,746",TERMOBARRANQUILLA SA ESP,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,SOLEDAD-ATLANTICO,3511,SERVICIOS,3.77,0.64,3.33,2.07,1.26,"2,023",Generación de energía eléctrica
"830,136,799",BIOMAX BIOCOMBUSTIBLES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4661,COMERCIO,3.76,0.07,1.58,1.04,0.54,"2,023","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"860,016,610",INTERCONEXIÓN ELÉCTRICA SA ESP - ISA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3512,SERVICIOS,3.74,2.46,24.74,8.45,16.29,"2,023",Transmisión de energía eléctrica
"899,999,082",GRUPO ENERGÍA DE BOGOTÁ SA ESP,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",3512,SERVICIOS,3.71,2.59,29.18,10.27,18.91,"2,023",Transmisión de energía eléctrica
"860,026,895",ITALCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",1090,MANUFACTURA,3.67,0.12,0.94,0.48,0.47,"2,023",Elaboración de alimentos preparados para animales
"890,901,271",CONTEGRAL SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,1090,MANUFACTURA,3.66,0.15,1.17,0.58,0.59,"2,023",Elaboración de alimentos preparados para animales
"830,078,038",CERREJON ZONA NORTE SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0510,MINERO,3.55,0.75,5.64,1.21,4.43,"2,023",Extracción de hulla (carbón de piedra)
"811,009,788",DISTRACOM SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4731,COMERCIO,3.38,0.07,1.65,0.66,1.0,"2,023",Comercio al por menor de combustible para automotores
"890,399,003",EMPRESAS MUNICIPALES DE CALI EICE ESP,SUPERSERVICIOS,Costa Pacífica,VALLE DEL CAUCA,CALI-VALLE DEL CAUCA,3514,SERVICIOS,3.33,0.09,8.44,4.14,4.3,"2,023",Comercialización de energía eléctrica
"830,028,931",SAMSUNG ELECTRONICS COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4652,COMERCIO,3.13,0.03,1.4,1.11,0.29,"2,023","Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
"900,493,698",GEOPARK COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0610,MINERO,3.04,0.82,3.97,1.64,2.32,"2,023",Extracción de petróleo crudo
"890,300,466",TECNOQUIMICAS SA,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,CALI-VALLE DEL CAUCA,4669,COMERCIO,3.04,0.28,4.11,1.35,2.76,"2,023",Comercio al por mayor de otros productos n.c.p.
"830,025,205",AES CHIVOR & CIA SCA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",3511,SERVICIOS,3.0,0.67,3.02,1.73,1.29,"2,023",Generación de energía eléctrica
"900,646,156",TRAFIGURA MARKETING COLOMBIA SAS ESP,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4661,COMERCIO,2.98,0.09,0.53,0.51,0.02,"2,023","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"890,304,130",ALIMENTOS CARNICOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1011,MANUFACTURA,2.94,0.1,2.66,1.58,1.08,"2,023",Procesamiento y conservación de carne y productos cárnicos
"890,903,939",POSTOBON SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1104,MANUFACTURA,2.94,0.05,3.51,2.01,1.51,"2,023","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"890,100,251",CEMENTOS ARGOS SA,SUPERFINANCIERA,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2394,MANUFACTURA,2.9,0.32,14.51,5.75,8.76,"2,023","Fabricación de cemento, cal y yeso"
"860,001,697",GASEOSAS LUX SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1104,MANUFACTURA,2.87,0.09,2.06,1.19,0.87,"2,023","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"900,935,126",ASMET SALUD,SUPERSALUD,Costa Pacífica,CAUCA,POPAYAN-CAUCA,8430,SERVICIOS,2.85,-0.13,0.26,1.16,-0.9,"2,023",Actividades de planes de seguridad social de afiliación obligatoria
"900,268,747",PAREX RESOURCES (COLOMBIA) AG SUCURSAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0610,MINERO,2.83,1.33,10.23,6.45,3.78,"2,023",Extracción de petróleo crudo
"890,301,884",COLOMBINA S A,SUPERFINANCIERA,Costa Pacífica,VALLE DEL CAUCA,ZARZAL-VALLE DEL CAUCA,1082,MANUFACTURA,2.83,0.13,2.21,1.72,0.49,"2,023","Elaboración de cacao, chocolate y productos de confitería"
"860,025,792",RENAULT SOCIEDAD DE FABRICACION DE AUTOMOTORES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,2910,MANUFACTURA,2.82,-0.08,0.98,0.94,0.05,"2,023",Fabricación de vehículos automotores y sus motores
"900,092,385",UNE EPM TELECOMUNICACIONES SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6110,SERVICIOS,2.79,-1.14,4.96,4.6,0.36,"2,023",Actividades de telecomunicaciones alámbricas
"860,072,134",HOCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0610,MINERO,2.79,0.26,4.5,1.77,2.73,"2,023",Extracción de petróleo crudo
"901,021,565",EMSSANAR ESS,SUPERSALUD,Costa Pacífica,NARIÑO,PASTO-NARIÑO,8699,SERVICIOS,2.77,-0.45,0.23,2.13,-1.9,"2,023",Otras actividades de atención de la salud humana
"800,059,470",ESENTTIA SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,2013,MANUFACTURA,2.75,0.2,3.04,0.47,2.57,"2,023",Fabricación de plásticos en formas primarias
"890,112,475",CI ENERGIA SOLAR SAS ESWINDOWS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2511,MANUFACTURA,2.74,0.26,1.68,0.66,1.02,"2,023",Fabricación de productos metálicos para uso estructural
"901,210,452",TERPEL EXPORTACIONES CI SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4731,COMERCIO,2.7,0.0,0.21,0.17,0.03,"2,023",Comercio al por menor de combustible para automotores
"830,114,921",COLOMBIA MOVIL S A E S P,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",6120,SERVICIOS,2.7,-0.2,5.54,5.49,0.05,"2,023",Actividades de telecomunicaciones inalámbricas
"900,604,350",SAVIA SALUD EPS,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8430,SERVICIOS,2.61,-0.22,0.18,0.97,-0.79,"2,023",Actividades de planes de seguridad social de afiliación obligatoria
"860,031,606",DIANA CORPORACION SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",1051,MANUFACTURA,2.6,-0.01,1.32,1.01,0.31,"2,023",Elaboración de productos lácteos
"860,078,828",COLSANITAS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",8699,SERVICIOS,2.6,-0.0,1.99,1.12,0.87,"2,023",Otras actividades de atención de la salud humana
"890,900,291",SOLLA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,1090,MANUFACTURA,2.59,0.07,0.86,0.48,0.38,"2,023",Elaboración de alimentos preparados para animales
"899,999,094",EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE BOGOTÁ ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",3600,SERVICIOS,2.58,0.28,10.82,5.41,5.41,"2,023","Captación, tratamiento y distribución de agua"
"860,002,304",GENERAL MOTORS COLMOTORES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",2910,MANUFACTURA,2.57,-0.18,1.83,1.33,0.5,"2,023",Fabricación de vehículos automotores y sus motores
"860,004,828",ALIMENTOS FINCA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,1090,MANUFACTURA,2.57,0.08,1.09,0.61,0.47,"2,023",Elaboración de alimentos preparados para animales
"900,323,853",TELEPERFORMANCE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",8220,SERVICIOS,2.56,0.1,1.24,0.47,0.76,"2,023",Actividades de centros de llamadas (call centers)
"891,304,762",ITALCOL DE OCCIDENTE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,PALMIRA-VALLE DEL CAUCA,1090,MANUFACTURA,2.53,0.1,0.68,0.28,0.4,"2,023",Elaboración de alimentos preparados para animales
"900,943,243",SURAMERICA COMERCIAL SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,CALI-VALLE DEL CAUCA,4719,COMERCIO,2.42,0.07,1.44,0.86,0.58,"2,023","Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas y tabaco"
"900,736,182",APPLE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4651,COMERCIO,2.37,0.13,0.67,0.53,0.15,"2,023","Comercio al por mayor de computadores, equipo periférico y programas de informática"
"860,069,378",CERRO MATOSO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0723,MINERO,2.32,0.22,2.5,1.4,1.09,"2,023",Extracción de minerales de níquel y otros minerales de la familia del níquel
"890,300,546",COLGATE PALMOLIVE COMPAÑIA,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,CALI-VALLE DEL CAUCA,2023,MANUFACTURA,2.32,0.09,0.92,0.59,0.33,"2,023","Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
"900,166,687",CONTINENTAL GOLD LIMITED SUCURSAL COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0722,MINERO,2.28,0.48,4.34,2.26,2.08,"2,023",Extracción de minerales de metales preciosos
"900,017,447",FALABELLA DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",4719,COMERCIO,2.24,-0.02,1.37,1.04,0.33,"2,023","Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas y tabaco"
"900,232,454",LÍNEA AÉREA CARGUERA DE COLOMBIA S A LANCO,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",5111,SERVICIOS,2.24,-0.03,1.85,1.45,0.4,"2,023",Transporte aéreo nacional de pasajeros
"890,101,691",GASES DEL CARIBE SA EMPRESA DE SERVICIOS PUBLICOS,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,3520,SERVICIOS,2.23,0.32,2.63,2.11,0.52,"2,023",Producción de gas; distribución de combustibles gaseosos por tuberías
"890,201,881",AVIDESA MAC POLLO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,2.22,0.08,1.16,0.47,0.69,"2,023",Cría de ovejas y cabras
"819,001,667",PETROLEOS DEL MILENIO SAS,SUPERTRANSPORTE,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4661,COMERCIO,2.21,0.03,0.84,0.55,0.29,"2,023","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"860,025,900",ALPINA PRODUCTOS ALIMENTICIOS S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SOPO-CUNDINAMARCA,1040,MANUFACTURA,2.19,0.09,1.54,1.3,0.24,"2,023",Elaboración de aceites y grasas de origen vegetal y animal
"800,197,463",POLLOS EL BUCANERO SA,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,CALI-VALLE DEL CAUCA,1011,MANUFACTURA,2.18,-0.21,1.84,1.2,0.64,"2,023",Procesamiento y conservación de carne y productos cárnicos
"860,004,864",SIERRACOL ENERGY ANDINA LLC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0610,MINERO,2.17,0.74,3.28,1.26,2.02,"2,023",Extracción de petróleo crudo
